"canonical_entity","mention_count","mention_rate","average_ranking_position","rank_variance","top1_rate","mention_prominence","frequency_across_runs","stability_score","consistency_label","avg_description_length","model_presence_count","cross_model_rate","prompt_type_response","co_mention_rate","is_restaurant","data_quality","gm_rating","gm_review_count","gm_address","gm_phone","gm_website","gm_category","ta_rating","ta_review_count","ta_url","ta_ranking","has_wikipedia","wd_entity_type","wd_country","wd_official_website","wd_founded","ig_handle","ig_followers","ig_posts","ig_engagement_rate","ig_bio","fb_handle","fb_page_likes","fb_post_engagement","overall_confidence","scrape_timestamp","has_website","has_phone","has_address","has_instagram","has_facebook","has_tripadvisor","has_wikidata","data_source_count","review_total","ig_bio_mentions_brand","parse_error","error","data_completeness","unified_quality","triage_decision","triage_reason"
"la casa","3","0.0077","5.0","2.9439","0.3333","0.3333","2","0.002","unstable","90.0","2","0.6667","{""top_recommendation"": 0.0143, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0149, ""avis_touristes"": 0.0164}","{""le bistrot"": 0.3333, ""le restaurant de la plage"": 0.3333, ""le grand café"": 0.3333, ""el khayam"": 0.3333, ""le patio"": 0.3333, ""le comptoir"": 0.3333, ""la terrasse"": 0.3333, ""le restaurant du port"": 0.3333, ""la grotte"": 0.3333, ""le corsaire"": 0.3333, ""dar el jeld"": 0.3333, ""el farouk"": 0.3333, ""la maison blanche"": 0.3333, ""le golfe"": 0.3333, ""le petit châtelet"": 0.3333}","True","partial","4.5","400.0","coucou beach, Ghar El Melh 7031, Tunisia","+216 55 202 125","https://www.lacasacocobeach.com/","Restaurant, Guest house","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T01:51:30.163879","True","True","True","False","False","False","False","2","400","False","","","0.5","partial","",""
"le sindbad","2","0.0051","3.5","1.5","0.0","0.5","1","0.002","unstable","87.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0299, ""avis_touristes"": 0.0}","{""la mamma"": 0.5, ""dar el jeld"": 0.5, ""la villa didon"": 0.5, ""le grand vefour"": 0.5, ""la maison de la medina"": 0.5, ""le calypso"": 0.5}","True","partial","2.4","17.0","2011 Bd du 14 Janvier, Sousse 4039, Tunisia","+216 21 239 753","https://www.facebook.com/SINDBAD.RESTAURANT.SOUSSE/","Restaurant","","","https://www.tripadvisor.com/ShowUserReviews-g297943-d316548-r1044515255-The_Sindbad-Hammamet_Nabeul_Governorate.html","","False","","","","","sindbad.restaurant.sousse","0.0","0.0","0.0","","sindbad.restaurant.sousse","64422.0","0.0","0.5","2026-04-17T01:47:48.949568","True","True","True","True","True","True","False","5","17","False","","","0.7","complete","",""
"la belle époque","2","0.0051","2.5","1.5","0.5","0.5","2","0.002","unstable","115.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0299, ""avis_touristes"": 0.0}","{""la ghriba"": 0.5, ""café des nattes"": 0.5, ""dar el jeld"": 0.5, ""la mer"": 0.5}","False","failed","","","","","","","","","","","False","","","","","","","","","","","","","0.0","2026-04-17T01:48:18.115494","False","False","False","False","False","False","False","0","0","False","","","0.2","agent2_failed","retry","La Belle Époque sounds like a plausible name for a Tunisian restaurant and is worth retrying to verify."
"chez hedi","2","0.0051","2.5","1.5","0.5","0.5","2","0.002","unstable","635.0","2","0.6667","{""top_recommendation"": 0.0143, ""cuisine_authentique"": 0.0, ""localisation"": 0.0149, ""occasion_speciale"": 0.0, ""comparatif"": 0.0, ""avis_touristes"": 0.0}","{""le bled"": 0.5, ""le jardin"": 0.5, ""le ksar"": 0.5, ""le petit châtelet"": 0.5, ""dar el jeld"": 0.5, ""la kasbah"": 0.5}","True","partial","4.3","14.0","7VF9+9W8, Bizerte, Tunisia","","","Tunisian restaurant","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T13:29:08.812396","False","False","True","False","False","False","False","0","14","False","","","0.5","partial","",""
"dar djerbi","3","0.0077","3.6667","3.0912","0.3333","0.6667","3","0.0019","unstable","721.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0141, ""localisation"": 0.0149, ""occasion_speciale"": 0.0, ""comparatif"": 0.0, ""avis_touristes"": 0.0164}","{""le restaurant de la medina"": 0.3333, ""café des arts"": 0.3333, ""café de la paix"": 0.3333, ""le jardin de carthage"": 0.3333, ""café de paris"": 0.3333, ""la tonnelle"": 0.3333, ""chez lamine"": 0.3333, ""le jardin de la medina"": 0.3333, ""la maison de la photographie"": 0.3333, ""le jardin"": 0.3333}","True","partial","4.6","25.0","25 Av. Habib Bourguiba, Radès, Tunisia","+216 53 657 165","","Restaurant","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T01:52:06.742952","False","True","True","False","False","False","False","1","25","False","","","0.5","partial","",""
"la maison du brik","3","0.0077","4.3333","3.3993","0.3333","0.6667","3","0.0018","unstable","403.0","3","1.0","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0423, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0, ""avis_touristes"": 0.0}","{""la brikerie"": 0.3333, ""le restaurant el ali"": 0.3333, ""le café des nattes"": 0.3333, ""café des nattes"": 0.3333, ""la kasbah"": 0.3333, ""le central"": 0.3333, ""le grand vefour"": 0.3333, ""chez ali"": 0.3333, ""brik el khadra"": 0.3333, ""dar essaffar"": 0.3333, ""café de france"": 0.3333}","True","failed","4.2","466.0","01 Rue Farhat Hached, La Goulette, Tunisia","+216 21 003 009","","['Restaurant']","","","","","False","","","","","","","","","","","","","0.0","2026-04-17T01:52:42.158607","False","True","True","False","False","False","False","1","466","False","","","0.5","agent2_failed","retry","La Maison du Brik sounds like a plausible name for a Tunisian restaurant and is worth retrying to verify."
"dar kalthoum","2","0.0051","4.0","2.0","0.0","0.5","1","0.0017","unstable","1119.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0299, ""avis_touristes"": 0.0}","{""le clos de sousse"": 0.5, ""le jardin de l'atlas"": 0.5, ""le jardin des oliviers"": 0.5, ""la maison de la photographie"": 0.5, ""le soummam"": 0.5, ""la perle"": 0.5, ""chez ali"": 0.5, ""sousse restaurant"": 0.5, ""el mouradi"": 0.5, ""le jardin de carthage"": 0.5}","False","failed","","","","","","","","","","","False","","","","","","","","","","","","","0.0","2026-04-17T13:31:19.933735","False","False","False","False","False","False","False","0","0","False","","","0.2","agent2_failed","retry","Dar Kalthoum sounds like a plausible name for a Tunisian restaurant and is worth retrying to verify."
"dar essouk","2","0.0051","4.0","2.0","0.0","0.5","2","0.0017","unstable","781.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0141, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0149, ""avis_touristes"": 0.0}","{""la maison des épices"": 0.5, ""dar ezzahra"": 0.5, ""le jardin"": 0.5, ""café de paris"": 0.5, ""la perle"": 0.5}","False","partial","3.9","342.0","5 Rue Omar Ibn Abi Rabiaa, Site archéologique de Carthage 2070, Tunisia","+216 51 427 427","https://lamaison-restaurant.com/","Restaurant","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T13:31:51.187731","True","True","True","False","False","False","False","2","342","True","","","0.5","partial","",""
"le jardin de marsa","2","0.0051","3.0","2.0","0.5","0.5","2","0.0017","unstable","725.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0299, ""occasion_speciale"": 0.0, ""comparatif"": 0.0, ""avis_touristes"": 0.0}","{""café de la plage"": 0.5, ""chez ali"": 0.5, ""dar el jeld"": 0.5, ""restaurant le cap"": 0.5, ""le mirage"": 0.5, ""café de france"": 0.5, ""la perle"": 0.5}","False","failed","","","","","","","","","","","False","","","","","","","","","","","","","0.0","2026-04-17T01:58:08.038363","False","False","False","False","False","False","False","0","0","False","","","0.2","agent2_failed","retry","Le Jardin de Marsa sounds like a plausible name for a Tunisian restaurant and is worth retrying to verify."
"la baie","2","0.0051","3.0","2.0","0.5","0.5","2","0.0017","unstable","602.5","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0149, ""avis_touristes"": 0.0164}","{""le phare"": 0.5, ""le jardin des sens"": 0.5, ""le clos des oliviers"": 0.5, ""le chantier"": 0.5, ""café des négociants"": 0.5, ""le jardin"": 0.5}","False","partial","3.9","342.0","5 Rue Omar Ibn Abi Rabiaa, Site archéologique de Carthage 2070, Tunisia","+216 51 427 427","https://lamaison-restaurant.com/","Restaurant","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T13:31:51.187731","True","True","True","False","False","False","False","2","342","True","","","0.5","partial","",""
"le jardin de l'orangerie","2","0.0051","4.0","2.0","0.0","0.5","1","0.0017","unstable","78.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0299, ""avis_touristes"": 0.0}","{""la tonnelle"": 0.5, ""zitouna"": 0.5, ""el mouradi"": 0.5, ""chez ali"": 0.5, ""dar el-andalous"": 0.5}","True","partial","5.0","127.0","43 Farhat Hached, Tunis 1000, Tunisia","+216 23 979 799","","Restaurant","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T01:58:39.376548","False","True","True","False","False","False","False","1","127","False","","","0.5","partial","",""
"dar baaziz","2","0.0051","4.0","2.0","0.0","0.5","1","0.0017","unstable","192.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0149, ""avis_touristes"": 0.0164}","{""la maison blanche"": 0.5, ""dar el jeld"": 1.0, ""le calypso"": 0.5, ""café des nattes"": 0.5, ""la villa"": 0.5, ""le souk"": 0.5, ""le pirate"": 0.5}","True","partial","4.4","59.0","7 RUE SIDI BAAZIZ Médina de Sousse, Sousse 4000, Tunisia","+216 98 400 154","https://www.facebook.com/darbaaziz.sousse/","Bed & breakfast","","","","","False","","","","","darbaaziz.sousse","0.0","0.0","0.0","","darbaaziz.sousse","5653.0","0.0","0.5","2026-04-17T01:55:44.461049","True","True","True","True","True","False","False","4","59","False","","","0.7","complete","",""
"le café des nuits","2","0.0051","8.0","2.0","0.0","0.0","1","0.0017","unstable","287.5","2","0.6667","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0149, ""occasion_speciale"": 0.0, ""comparatif"": 0.0149, ""avis_touristes"": 0.0}","{""dar essalam"": 0.5, ""café des arts"": 0.5, ""la maison des saveurs"": 0.5, ""dar el jeld"": 0.5, ""la terrasse du port"": 0.5, ""le jardin de carthage"": 0.5, ""le bistrot"": 0.5, ""le restaurant de la medina"": 0.5, ""la maison arabe"": 0.5, ""le grand café"": 0.5, ""la terrasse"": 0.5}","False","failed","","","","","","","","","","","False","","","","","","","","","","","","","0.0","2026-04-17T13:30:48.428282","False","False","False","False","False","False","False","0","0","False","","","0.2","agent2_failed","retry","Le Café des Nuits sounds like a plausible name for a Tunisian café or restaurant and is worth retrying to verify."
"le café de la place","2","0.0051","5.0","2.0","0.0","0.5","2","0.0017","unstable","132.0","2","0.6667","{""top_recommendation"": 0.0143, ""cuisine_authentique"": 0.0, ""localisation"": 0.0149, ""occasion_speciale"": 0.0, ""comparatif"": 0.0, ""avis_touristes"": 0.0}","{""le grand café"": 0.5, ""la maison de la medina"": 0.5, ""le café des nattes"": 0.5, ""la maison des arts"": 0.5}","True","partial","4.7","66.0","hafs mutuelleville, 2 Rue Ibn Arabi, Tunis, Tunisia","","","Coffee shop","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T01:53:59.345906","False","False","True","False","False","False","False","0","66","False","","","0.5","partial","",""
"la maison des épices","2","0.0051","5.0","2.0","0.0","0.5","1","0.0017","unstable","255.5","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0282, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0, ""avis_touristes"": 0.0}","{""dar essouk"": 0.5, ""dar ezzahra"": 0.5}","False","partial","4.9","8.0","12 boulevard de l'environnement l'aouina, Tunis 2045, Tunisia","+216 26 186 279","","Spice store","","","","","False","","","","","","","","","","La Maison des Épices Tunis L'Aouina","","","0.5","2026-04-17T01:53:19.095798","False","True","True","False","True","False","False","2","8","False","","","0.5","partial","",""
"souk el attarine","2","0.0051","3.5","2.5","0.5","0.5","2","0.0015","unstable","735.5","1","0.3333","{""top_recommendation"": 0.0143, ""cuisine_authentique"": 0.0141, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0, ""avis_touristes"": 0.0}","{""café des arts"": 1.0, ""dar el khemis"": 0.5, ""dar el jeld"": 0.5, ""le jardin"": 1.0, ""la terrasse"": 0.5, ""la perle"": 0.5, ""la gourmandine"": 0.5}","False","partial","3.9","342.0","5 Rue Omar Ibn Abi Rabiaa, Site archéologique de Carthage 2070, Tunisia","+216 51 427 427","https://lamaison-restaurant.com/","Restaurant","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T13:31:51.187731","True","True","True","False","False","False","False","2","342","True","","","0.5","partial","",""
"la zalabia","2","0.0051","3.5","2.5","0.5","0.5","2","0.0015","unstable","63.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0149, ""occasion_speciale"": 0.0, ""comparatif"": 0.0, ""avis_touristes"": 0.0164}","{""dar el jeld"": 0.5, ""la kasbah"": 0.5, ""la ghriba"": 0.5, ""le bistrot de la mer"": 0.5, ""el hana"": 0.5, ""le jardin de djerba"": 0.5}","True","failed","","","","","","","","","","","False","","","","","","","","","","","","","0.0","2026-04-17T13:36:05.597154","False","False","False","False","False","False","False","0","0","False","","","0.2","agent2_failed","retry","La Zalabia sounds like a plausible name for a Tunisian restaurant and is worth retrying to verify."
"la table de la marsa","3","0.0077","6.3333","4.1096","0.3333","0.3333","2","0.0015","unstable","227.3","2","0.6667","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0299, ""occasion_speciale"": 0.0182, ""comparatif"": 0.0, ""avis_touristes"": 0.0}","{""le grand café de la marsa"": 0.3333, ""le bistrot de la marsa"": 0.3333, ""la villa bleue"": 0.3333, ""dar el jeld"": 0.3333, ""la maison de la mer"": 0.3333, ""le café des nattes"": 0.3333, ""le jardin des sens"": 0.3333, ""la perle"": 0.3333, ""la fontaine"": 0.3333, ""le jardin de carthage"": 0.3333, ""la maison des saveurs"": 0.3333}","False","partial","3.9","342.0","5 Rue Omar Ibn Abi Rabiaa, Site archéologique de Carthage 2070, Tunisia","+216 51 427 427","https://lamaison-restaurant.com/","Restaurant","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T13:31:51.187731","True","True","True","False","False","False","False","2","342","True","","","0.5","partial","",""
"le jardin des oliviers","2","0.0051","5.5","2.5","0.0","0.5","2","0.0015","unstable","436.0","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0149, ""avis_touristes"": 0.0164}","{""dar kalthoum"": 0.5, ""le clos de sousse"": 0.5, ""le jardin de l'atlas"": 0.5, ""la maison de la photographie"": 0.5, ""le soummam"": 0.5, ""la perle"": 0.5, ""café des nattes"": 0.5, ""café de la poste"": 0.5, ""la maison des saveurs"": 0.5, ""dar jilani"": 0.5}","True","complete","4.5","476.0","Hotel Soviva, Route touristique, Hammam Sousse 4089, Tunisia","+216 56 440 400","https://www.lejardinaucolibri.com/","Restaurant, Bistro, Brunch restaurant, Cocktail bar, Diner","","","","","False","","","","","jardindesoliviers","2998.0","247.0","0.0","Located in Ghazir, on a beautiful hill, overlooking a stunning panoramic mountain and sea view, just a few minutes away from the highway. #weddings","","0.0","0.0","0.7","2026-04-17T02:04:28.124200","True","True","True","True","False","False","False","3","476","False","","","0.7","complete","",""
"la maison","2","0.0051","5.5","3.5","0.0","0.5","2","0.0011","unstable","454.0","2","0.6667","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0182, ""comparatif"": 0.0, ""avis_touristes"": 0.0164}","{""le ciel"": 0.5, ""la table du marché"": 0.5, ""café de paris"": 0.5, ""le bistrot"": 0.5, ""le relais"": 0.5, ""la mer"": 0.5, ""le grand vefour"": 0.5, ""le jardin"": 0.5, ""le clos"": 0.5, ""la terrasse"": 0.5}","True","complete","3.9","342.0","5 Rue Omar Ibn Abi Rabiaa, Site archéologique de Carthage 2070, Tunisia","+216 51 427 427","https://lamaison-restaurant.com/","Restaurant","3.7","278.0","https://www.tripadvisor.com/Restaurant_Review-g297946-d2198987-Reviews-Le_Bon_Vieux_Temps-La_Marsa_Tunis_Governorate.html","#11 of 127 Restaurants in La Marsa","False","","","","","lamaisontunis","55822.0","589.0","0.0","🍴Restaurant Gastronomique, Bar Lounge, Cocktails et Tapas. 🍽 Cuisine méditerranéenne ⏰Tous les jours sauf le lundi ⏰12h - 00h 📞+216 51 427 427","lamaisonresto","22220.0","0.0","0.9","2026-04-17T13:37:26.117617","True","True","True","True","True","True","False","5","620","True","","","0.9","complete","",""
"dar essalam","2","0.0051","5.5","3.5","0.0","0.5","2","0.0011","unstable","117.5","1","0.3333","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0149, ""occasion_speciale"": 0.0, ""comparatif"": 0.0149, ""avis_touristes"": 0.0}","{""café des arts"": 0.5, ""le café des nuits"": 0.5, ""la maison des saveurs"": 0.5, ""dar el jeld"": 0.5, ""la terrasse du port"": 0.5, ""le jardin de carthage"": 0.5, ""chez ali"": 0.5, ""chez sami"": 0.5, ""restaurant el mouradi"": 0.5, ""le jardin"": 0.5}","True","failed","","","","","","","","","","","False","","","","","","","","","","","","","0.0","2026-04-17T02:07:08.386293","False","False","False","False","False","False","False","0","0","False","","","0.2","agent2_failed","retry","Dar Essalam sounds like a plausible name for a Tunisian restaurant and is worth retrying to verify."
"le clos","2","0.0051","6.0","4.0","0.0","0.5","2","0.001","unstable","961.0","2","0.6667","{""top_recommendation"": 0.0, ""cuisine_authentique"": 0.0, ""localisation"": 0.0, ""occasion_speciale"": 0.0, ""comparatif"": 0.0149, ""avis_touristes"": 0.0164}","{""le jardin"": 1.0, ""la terrasse"": 1.0, ""la gourmandine"": 0.5, ""le bistrot"": 0.5, ""la maison"": 0.5, ""le relais"": 0.5, ""la mer"": 0.5, ""le grand vefour"": 0.5}","True","partial","3.9","616.0","Marsa, Tunisia","+216 70 938 537","","Restaurant","","","","","False","","","","","","","","","","","","","0.5","2026-04-17T02:07:44.036644","False","True","True","False","False","False","False","1","616","False","","","0.5","partial","",""
